id,word,part_of_speech,phonetic,level,sources,tags,ko_first,ko_joined,en_definitions_joined,definitions_count,examples_joined,needs_korean_gloss
2f39f02d5df0201f,entrant,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_22 | dictionary | nawl | open_source | wordnet,신입자,신입자,a commodity that enters competition with established merchandise || one who enters a competition || someone who enters || any new participant in some activity,4,a well publicized entrant is the pocket computer || new entrants to the country must go though immigration procedures,0
5805a7c36d0b7ac5,entrench,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_21 | dictionary | open_source | wordnet,침해하다,침해하다,fix firmly or securely || occupy a trench or secured area || impinge or infringe upon,3,The troops dug in for the night || This impinges on my rights as an individual || This matter entrenches on other domains,0
ab140545205541c5,envelope,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_12 | dictionary | open_source | wordnet,봉투,봉투,"any wrapper or covering || a flat (usually rectangular) container for a letter, thin package, etc. || the bag containing the gas in a balloon || the maximum operating capability of a system (especially an aircraft) || a natural covering (as by a fluid) || a curve that is tangent to each of a family of curves",6,test pilots try to push the envelope || the spacecraft detected an envelope of gas around the comet,0
013c855d70735f9d,enviable,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_41 | dictionary | open_source | wordnet,"부럽다, 부러운","부럽다, 부러운",causing envy,1,an enviable position,0
087dfe00026c9e06,environs,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_28 | dictionary | open_source | wordnet,"부근, 인근","부근, 인근",an outer adjacent area of any place || the area in which something exists or lives,2,the country--the flat agricultural surround,0
178c1d51911eec4a,envisage,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_21 | dictionary | open_source | wordnet,착상하다,착상하다,form a mental image of something that is not present or that is not the case,1,Can you conceive of him as the president?,0
2a84fb8c579e65ff,envision,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_9 | dictionary | open_source | wordnet,마음에 그리다,마음에 그리다,imagine; conceive of; see in one's mind || picture to oneself; imagine possible,2,I can't see him on horseback! || I can see what will happen || I can see a risk in this strategy,0
1e24e38c6148091b,enzyme,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_9 | dictionary | nawl | open_source | wordnet,효소,효소,any of several complex proteins that are produced by cells and act as catalysts in specific biochemical reactions,1,,0
cf22f878097cb4d6,epidemic,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_9 | dictionary | nawl | open_source | wordnet,"역병, 유행병, 전염성 흉통증","역병, 유행병, 전염성 흉통증",a widespread outbreak of an infectious disease; many people are infected at the same time || (especially of medicine) of disease or anything resembling a disease; attacking or affecting many individuals in a community or a population simultaneously,2,an epidemic outbreak of influenza,0
83ca029e9d67a8fb,epidemiology,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_18 | dictionary | nawl | open_source | wordnet,"역학, 유행병학","역학, 유행병학",the branch of medical science dealing with the transmission and control of disease,1,,0
23a5568632d1e789,epigraph,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_39 | dictionary | open_source | wordnet,"비문, 제명","비문, 제명",an engraved inscription || a quotation at the beginning of some piece of writing,2,,0
c63e0fd0feed21de,epilepsy,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_32 | dictionary | open_source | wordnet,"간질, 경련, 지랄병","간질, 경련, 지랄병",a disorder of the central nervous system characterized by loss of consciousness and convulsions,1,,0
421103b3cddfa926,epilogue,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_41 | dictionary | open_source | wordnet,후기,후기,a short passage added at the end of a literary work || a short speech (often in verse) addressed directly to the audience by an actor at the end of a play,2,the epilogue told what eventually happened to the main characters,0
2a6fe5aa979245a4,epiphany,noun,,AVL,AVL | WordNet,avl | band_27 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,a divine manifestation || twelve days after Christmas; celebrates the visit of the three wise men to the infant Jesus,2,,1
bb7c31c52b45b866,episodic,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_24 | dictionary | open_source | wordnet,"삽화적인, 에피소드풍의, 삽화로 이루어진","삽화적인, 에피소드풍의, 삽화로 이루어진",limited in duration to a single episode || occurring or appearing at usually irregular intervals || of writing or narration; divided into or composed of episodes,3,an account concerned primarily with episodic events such as the succession of rulers || episodic in his affections || occasional headaches,0
d252f0eecd7650ba,equality,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_6 | dictionary | nawl | open_source | wordnet,"대등, 동등, 등식, 평등","대등, 동등, 등식, 평등",the quality of being the same in quantity or measure or value or status || a state of being essentially equal or equivalent; equally balanced,2,on a par with the best,0
022d7e6c552d1b18,equalize,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_29 | dictionary | open_source | wordnet,"같아지다, 평등해지다, 동점이 되다, 평등하게 하다","같아지다, 평등해지다, 동점이 되다, 평등하게 하다","make equal, uniform, corresponding, or matching || compensate; make the score equal",2,let's equalize the duties among all employees in this office || The company matched the discount policy of its competitors,0
eba01c2fd6d010e6,equation,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_5 | dictionary | open_source | wordnet,"같게함, 균분법, 방정식","같게함, 균분법, 방정식",the act of regarding as equal || a mathematical statement that two expressions are equal || a state of being essentially equal or equivalent; equally balanced,3,on a par with the best,0
255790fdd5bd7f03,equilibrium,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_12 | dictionary | nawl | open_source | wordnet,"균형, 안정, 평형","균형, 안정, 평형",a sensory system located in structures of the inner ear that registers the orientation of the head || a chemical reaction and its reverse proceed at equal rates || equality of distribution || a stable situation in which forces cancel one another,4,,0
6606cbc246c29fdd,equivalence,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_22 | dictionary | nawl | open_source | wordnet,"같음, 동량, 등가, 등량, 등식","같음, 동량, 등가, 등량, 등식",qualities that are comparable || essential equality and interchangeability || a state of being essentially equal or equivalent; equally balanced,3,no comparison between the two books || beyond compare || on a par with the best,0
f9423825bbdc0bb8,erase,verb,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_14 | dictionary | nawl | open_source | wordnet,"지우다, 말살하다, 삭제하다, 지워버리다","지우다, 말살하다, 삭제하다, 지워버리다",remove from memory or existence || wipe out digitally or magnetically recorded information || remove by or as if by rubbing or erasing,3,The Turks erased the Armenians in 1915 || Who erased the files from my hard disk? || Please erase the formula on the blackboard--it is wrong!,0
b5976ce72c88c1f1,erectile,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_38 | dictionary | open_source | wordnet,"발기불능, 꼿꼿이설수있는, 발기할 수 있는","발기불능, 꼿꼿이설수있는, 발기할 수 있는",filled with vascular sinuses and capable of becoming distended and rigid as the result of being filled with blood || capable of being raised to an upright position,2,erectile tissue || the penis is an erectile organ || erectile feathers,0
4fbfb353fd0dbe4d,erection,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_22 | dictionary | open_source | wordnet,"건립, 건축, 발기, 설립, 직립","건립, 건축, 발기, 설립, 직립",the act of building or putting up || a structure that has been erected || an erect penis,3,,0
1360d3ed0648a219,Eritrean,noun,,AVL,AVL | WordNet,avl | band_31 | dictionary | needs_korean_gloss | open_source | wordnet,한국어 뜻 보강 필요,한국어 뜻 보강 필요,a native or inhabitant of Eritrea || of or relating to or characteristic of Eritrea or its people,2,Eritrean civil war,1
4c56f98ae3ce615a,eruption,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_14 | dictionary | open_source | wordnet,"돌발, 분출, 분화, 폭발","돌발, 분출, 분화, 폭발",the emergence of a tooth as it breaks through the gum || a sudden very loud noise || a sudden violent spontaneous occurrence (usually of some undesirable condition) || the sudden occurrence of a violent discharge of steam and volcanic material || (of volcanos) pouring out fumes or lava (or a deposit so formed) || symptom consisting of a breaking out and becoming visible,6,the outbreak of hostilities,0
ec0b0668df0bbaa8,erythema,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_36 | dictionary | open_source | wordnet,"홍반, 홍진","홍반, 홍진",abnormal redness of the skin resulting from dilation of blood vessels (as in sunburn or inflammation),1,,0
27ce8fb95a855837,escalate,verb,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_16 | dictionary | open_source | wordnet,점증하다,점증하다,increase in extent or intensity,1,The Allies escalated the bombing,0
bef0d9f5eae9666e,escaping,,,AVL,AVL | Kengdic | cc-kedict,avl | band_41 | needs_definition | open_source,구사일생,구사일생,Open-source vocabulary entry for IELTS offline study: escaping.,1,,0
c9ff86d6b10e4ad5,esoteric,adjective,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_22 | dictionary | open_source | wordnet,"비전의, 소수의학자에게만전수되는","비전의, 소수의학자에게만전수되는",confined to and understandable by only an enlightened inner circle,1,a compilation of esoteric philosophical theories,0
12b915480d09113e,essayist,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_41 | dictionary | open_source | wordnet,"수필가, 평론가","수필가, 평론가",a writer of literary works,1,,0
d32952c0cfbb587a,essence,noun,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_7 | dictionary | nawl | open_source | wordnet,"꽃, 고유, 나름, 본질, 실체","꽃, 고유, 나름, 본질, 실체",a toiletry that emits and diffuses a fragrant odor || the choicest or most essential or most vital part of some idea or experience || the central meaning or theme of a speech or literary work || any substance possessing to a high degree the predominant properties of a plant or drug or other natural product from which it is extracted,4,the gist of the prosecutor's argument || the heart and soul of the Republican Party || the nub of the story,0
a194c183f903dee4,essentially,adverb,,NAWL,AVL | Kengdic | NAWL | WordNet | cc-kedict,avl | band_5 | dictionary | nawl | open_source | wordnet,"요목, 원체, 본질적으로","요목, 원체, 본질적으로",in essence; at bottom or by one's (or its) very nature,1,He is basically dishonest || the argument was essentially a technical one || for all his bluster he is in essence a shy person,0
aaea349c4c9dc2f4,esthetic,noun,,AVL,AVL | Korean Wiktionary (ko.wiktionary.org) | WordNet,avl | band_42 | dictionary | open_source | wordnet,"미적인, 미학의","미적인, 미학의",(philosophy) a philosophical theory as to what is beautiful || concerning or characterized by an appreciation of beauty or good taste || aesthetically pleasing || relating to or dealing with the subject of aesthetics,4,he despised the esthetic of minimalism || the aesthetic faculties || an aesthetic person,0
cb3fca157fd00bf7,estimate,noun,,AVL,AVL | Kengdic | WordNet | cc-kedict,avl | band_3 | band_4 | dictionary | open_source | wordnet,"짚다, 개산, 개산하다, 견재, 견적하다","짚다, 개산, 개산하다, 견재, 견적하다",a judgment of the qualities of something or somebody || an approximate calculation of quantity or degree or worth || the respect with which a person is held || a document appraising the value of something (as for insurance or taxation) || a statement indicating the likely cost of some job || judge tentatively or form an estimate of (quantities or time),6,many factors are involved in any estimate of human life || in my estimation the boy is innocent || an estimate of what it would cost,0
